0
";2018-05-09 15:13;5;24;""It sounds funny  how bloggers who had lost relevance now find solace in conniving to bring @C_NyaKundiH down under hogwash hash tag #NyakundiLies just out of jealousy. They should work smarter to outshine NyaKundiH instead of shouting their assholes in futility."";;@C_NyaKundiH;#NyakundiLies;""994188496834351104"";https://twitter.com/SulweSulwe/status/994188496834351104       "
";2018-05-09 15:12;1;4;"""";;;;""994188479352459265"";https://twitter.com/benjabali/status/994188479352459265        "
";2018-05-09 15:12;0;5;""#NyakundiTruths @C_NyaKundiH always talk with evidence si kuropokwa kama team #NyakundiLies"";;@C_NyaKundiH;#NyakundiTruths #NyakundiLies;""994188382619291649"";https://twitter.com/ErastusPunk/status/994188382619291649        "
";2018-05-09 15:12;1;1;""Uzuri Uchungu keep it @C_NyaKundiH #NyakundiTruths pic.twitter.com/d7bLUEOGJ4"";;@C_NyaKundiH;#NyakundiTruths;""994188281029054469"";https://twitter.com/benjabali/status/994188281029054469        "
";2018-05-09 15:11;2;10;""#NyakundiTruths waah kumbe @C_NyaKundiH ako na Battalion hivi"";;@C_NyaKundiH;#NyakundiTruths;""994188191145000961"";https://twitter.com/ItsBravin/status/994188191145000961        "
";2018-05-09 15:11;0;0;""aki Kenyans...but what do you expect @C_NyaKundiH to do so that he can keep his fake followers on stand. He has to use all means to get your money. You remember Bidco him and the foolish @xtiandela ? #BidcoAndSafRevenges #NyakundiLies"";;@C_NyaKundiH @xtiandela;#BidcoAndSafRevenges #NyakundiLies;""994188028057972737"";https://twitter.com/NandwaI/status/994188028057972737       "
";2018-05-09 15:11;222;823;""Just checked this hashtag #NyakundiLies and I am like  “ A hashtag for me?” The struggling light-weight “bloggers” in there lack content. As a senior Blogger  they need lessons from me on how to do exposes with content and attachments! In the meantime  can you smear Nyakundi?"";;;#NyakundiLies;""994188016607465473"";https://twitter.com/C_NyaKundiH/status/994188016607465473     "
";2018-05-09 15:11;0;4;""#NyakundiTruths A few bootilickers trying so hard to turnish a Senior Blogger's name @C_NyakundiH under #NyakundiLies"";;@C_NyakundiH;#NyakundiTruths #NyakundiLies;""994187987595546625"";https://twitter.com/samdive3/status/994187987595546625        "
";2018-05-09 15:11;0;5;""In Kenya No one resign they will quote the same script ""Our Community is being targeted"""";;;;""994187983837450240"";https://twitter.com/papafavour/status/994187983837450240        "
";2018-05-09 15:10;0;0;""How long did it last?"";;;;""994187918410440704"";https://twitter.com/MrKipngeno/status/994187918410440704        "
";2018-05-09 15:10;0;1;""Have always shouted @C_NyaKundiH is a fool Now y'all joining the one man choir #NyakundiLies"";;@C_NyaKundiH;#NyakundiLies;""994187893773144064"";https://twitter.com/KinqSam_/status/994187893773144064        "
";2018-05-09 15:10;0;0;""#NyakundiTruths i will always be team @C_NyaKundiH"";;@C_NyaKundiH;#NyakundiTruths;""994187845505036289"";https://twitter.com/ErastusPunk/status/994187845505036289        "
";2018-05-09 15:08;0;1;""right behind @C_NyaKundiH #NyakundiTruths"";;@C_NyaKundiH;#NyakundiTruths;""994187406587957249"";https://twitter.com/IntelligentPix/status/994187406587957249        "
";2018-05-09 15:08;3;4;""Who are these busy bodies clouded with HATRED BITTERNESS & SELFISHNESS engineering #NyakundiLies ??  what have they stood for & done for the society & this country to engage @C_NyaKundiH fruitless & baseless confrontation.Nyakundi is an INSTITUTION  you must learn to keep lane"";;@C_NyaKundiH;#NyakundiLies;""994187374769901570"";https://twitter.com/retired_comrade/status/994187374769901570     "
";2018-05-09 15:08;3;10;""Hey @C_NyaKundiH never be afraid to raise your voice for honesty and truth. Don't bother them. #NyakundiTruths #NyakundiLies"";;@C_NyaKundiH;#NyakundiTruths #NyakundiLies;""994187316280242176"";https://twitter.com/philipcourtyne/status/994187316280242176        "
";2018-05-09 15:07;2;5;""Shame to the ladies castigating @C_NyaKundiH for his looks yet every weekend you sleep with old married men looking like orangutans from Congo #NyakundiLies #TransformingDiplomacyKenya muriuki ndakaini dam"";;@C_NyaKundiH;#NyakundiLies #TransformingDiplomacyKenya;""994187165033750529"";https://twitter.com/Analyst_Ke/status/994187165033750529        "
";2018-05-09 15:07;0;0;""exactly."";;;;""994187108637081601"";https://twitter.com/justGithaiga/status/994187108637081601        "
";2018-05-09 15:07;0;0;""I won't say you are ugly but kisiis should try inter-marry with 'KumiraKumira' to improve looks"";;;;""994186974972952576"";https://twitter.com/BrigadierBrigad/status/994186974972952576        "
";2018-05-09 15:06;0;0;""Lest we forget as long as #kplc has monopoly like @KenyaBreweries their will be no fair competition"";;@KenyaBreweries;#kplc;""994186744491839490"";https://twitter.com/Mzalendo2030/status/994186744491839490        "
";2018-05-09 15:05;0;0;""No  you are trying too hard to discredit what Nyakundi says and he's usually almost always correct. His only problem is misogyny. Deal with that."";;;;""994186575775961089"";https://twitter.com/kabubagachugu/status/994186575775961089       "
";2018-05-09 15:05;2;7;""#NyakundiTruths everything @C_NyaKundiH has been writing about has been the truth. People dont like the truth."";;@C_NyaKundiH;#NyakundiTruths;""994186519211597825"";https://twitter.com/DUNCANKWATEMBA/status/994186519211597825        "
";2018-05-09 15:05;0;1;""First I don't understand the term murganyek. Tell your informer to provide you with good information"";;;;""994186497908764677"";https://twitter.com/kimutaiabraham5/status/994186497908764677        "
";2018-05-09 15:04;0;3;""@C_NyaKundiH na Amani si kitu kimoja #NyakundiTruths #NyakundiLies pic.twitter.com/c8I6tZzVLE"";;@C_NyaKundiH;#NyakundiTruths #NyakundiLies;""994186431022026758"";https://twitter.com/AbsolomMacharia/status/994186431022026758        "
";2018-05-09 15:04;0;0;""Wapi"";;;;""994186387586015232"";https://twitter.com/EdwardM50959565/status/994186387586015232        "
";2018-05-09 15:04;0;0;""unakaa nugu za Murang'a"";;;;""994186371911815168"";https://twitter.com/Dougirush/status/994186371911815168        "
";2018-05-09 15:04;0;0;""Hahaha  and how many do you follow back?"";;;;""994186338227417088"";https://twitter.com/JoelMbirika/status/994186338227417088       "
";2018-05-09 15:04;0;0;""Misplaced Priorities In Kisumu County @C_NyaKundiH @Disembe https:// twitter.com/citizentvkenya /status/993929414898577409 …"";;@C_NyaKundiH @Disembe;;""994186324235243520"";https://twitter.com/Vince72944809/status/994186324235243520        "
";2018-05-09 15:03;0;0;""Its called legitimised robbery"";;;;""994186007993036801"";https://twitter.com/Michael_ouma/status/994186007993036801        "
";2018-05-09 15:02;0;0;""If only your father could have remember to use condom that day when he was with your mother will not be having this problems."";;;;""994185886614114307"";https://twitter.com/BBkirui88/status/994185886614114307        "
";2018-05-09 15:01;0;8;""The information could be better without the abusive language."";;;;""994185572137754624"";https://twitter.com/BojomMoureen/status/994185572137754624        "
";2018-05-09 15:01;0;1;""Charge sheet defective ...name Mucheru or muceru ..."";;;;""994185531603988481"";https://twitter.com/unclenjugush/status/994185531603988481        "
";2018-05-09 15:01;0;0;""Heheee"";;;;""994185472896323584"";https://twitter.com/mavitiru/status/994185472896323584        "
";2018-05-09 15:00;0;0;""But io matusi le President ain't good"";;;;""994185379006828545"";https://twitter.com/Anganajnr/status/994185379006828545        "
";2018-05-09 15:00;0;0;"""";;;;""994185229647663104"";https://twitter.com/YoungDreBrian/status/994185229647663104        "
";2018-05-09 14:59;1;4;""Which women?! No any woman @C_NyaKundiH has ever demeaned. Every rot NyaKundiH always exposes is individual based lever. Stop myopically generalizing matters integrity. A character involved in a mess may happen to be a woman/man. That doesn't mean gender should be dragged to it."";;@C_NyaKundiH;;""994185106188374017"";https://twitter.com/SulweSulwe/status/994185106188374017        "
";2018-05-09 14:58;0;21;""Kwani ya mamako imepandwa ndizi?"";;;;""994184937765928960"";https://twitter.com/felix_randa/status/994184937765928960        "
";2018-05-09 14:58;5;11;""I'm now comfortable at heart  used to panic after seeing big cars  high-rises  houses selling over 10 of millions and thought I was lazy. Most money in these streets is through corruption. @C_NyaKundiH"";;@C_NyaKundiH;;""994184909932593152"";https://twitter.com/Mbuijames/status/994184909932593152     "
";2018-05-09 14:58;0;0;""You've got lots of fans with the info you always have but with the never ending insults you'll lose all the fans and soon you'll become irrelevant. For example the only difference with you from those who tweted about this yesterday is your insults"";;;;""994184876852170752"";https://twitter.com/jomusasa/status/994184876852170752        "
";2018-05-09 14:58;0;1;""Sad indeed EALA has a goon in it.I wonder who veted the goon"";;;;""994184774636982272"";https://twitter.com/BabuBahari/status/994184774636982272        "
";2018-05-09 14:57;3;3;""This pic can be used in kindergartens to scare kids away and make them sleep  Foolish Nyakundi @C_NyaKundiH"";;@C_NyaKundiH;;""994184594424565761"";https://twitter.com/KelvinKletaxx/status/994184594424565761       "
";2018-05-09 14:57;0;0;""Hahaha....I agree whole heartedly on the ugly part....The guy contributes alot to Kenyas low ranking in hottest African Nations"";;;;""994184543790948352"";https://twitter.com/kereketwa/status/994184543790948352        "
";2018-05-09 14:57;1;2;""Kumbe @C_NyaKundiH ni Chimpanzee....... Na vile napenda tweets zake joh! #NyakundiLies"";;@C_NyaKundiH;#NyakundiLies;""994184511943598081"";https://twitter.com/adebax2/status/994184511943598081        "
";2018-05-09 14:56;0;0;""Diff level twogging there!"";;;;""994184453248487424"";https://twitter.com/254Truther/status/994184453248487424        "
";2018-05-09 14:55;1;27;""Nyakundi you should practice restraint from using vulgar language.... Your course may be good but your approach is wanting and childish"";;;;""994184167247306753"";https://twitter.com/bushbakr/status/994184167247306753        "
";2018-05-09 14:55;0;1;""Those are containers not tanks."";;;;""994184045050417152"";https://twitter.com/pwkppp/status/994184045050417152        "
";2018-05-09 14:55;0;0;""I have always wondered why u hate sly queens. Haha. Now i know  just thought u should know."";;;;""994184041296515074"";https://twitter.com/GeeKeifer/status/994184041296515074       "
";2018-05-09 14:55;0;1;""Only in Mars can that happen."";;;;""994183974162522113"";https://twitter.com/YuayaDominick/status/994183974162522113        "
";2018-05-09 14:54;2;24;""Abusive Language won't make you a Hero. You are slowly digging your own grave positive activism and whistleblowing is allowed but Abusive language you will find yourself 6ft under. Lakini wewe ndio baba yao si ndio @C_NyaKundiH lazma kitaeleweka"";;@C_NyaKundiH;;""994183895720583168"";https://twitter.com/KijanaWaFacts/status/994183895720583168        "
";2018-05-09 14:54;0;0;""Ati umemuita nn ya mzazi?"";;;;""994183830616657921"";https://twitter.com/kennethkiriga/status/994183830616657921        "
";2018-05-09 14:54;5;16;""You Follow @C_NyaKundiH U camp on His T.L U get it first when he Tweets U expose what he already exposed U Blogging koz He made a platform 4U YET YOU HERE DRIVING #NyakundiLies LICK ya sh**t niga pic.twitter.com/Tg0zmfXBJ9"";;@C_NyaKundiH;#NyakundiLies;""994183721090764801"";https://twitter.com/benjabali/status/994183721090764801        "
";2018-05-09 14:53;1;3;""You  accompanied with your university degree from wherever  what have you ever done to Kenyans worth mentioning if not coming up with stupid hash tags like #NyakundiLies ?! Sonko  a form two drop out pays you to soil @C_NyaKundiH   a university drop out?! You a degree holder?!"";;@C_NyaKundiH;#NyakundiLies;""994183584683610112"";https://twitter.com/SulweSulwe/status/994183584683610112    "
";2018-05-09 14:51;4;10;""Those bloggers saying @C_NyaKundiH has no looks mnataka ajipake make ups mmunyandue matako nini? #NyakundiTruths"";;@C_NyaKundiH;#NyakundiTruths;""994182965788897280"";https://twitter.com/BabuMmoja/status/994182965788897280        "
";2018-05-09 14:49;0;1;""Huyu Mambo yake ni Magumu"";;;;""994182599584215041"";https://twitter.com/WakungwiM/status/994182599584215041        "
";2018-05-09 14:49;0;1;""I can't explain why @C_NyaKundiH is so Ugly but what I can explain is that  he is the realest  most honest man of integrity in this nation  he does everything but Lie. #NyakundiLies"";;@C_NyaKundiH;#NyakundiLies;""994182585449246720"";https://twitter.com/ViTa98615278/status/994182585449246720     "
";2018-05-09 14:49;0;0;""My chest... pic.twitter.com/5cbuzsMMvR"";;;;""994182490452643840"";https://twitter.com/Arngybell/status/994182490452643840        "
";2018-05-09 14:49;0;1;""This guy is crazy"";;;;""994182486669381632"";https://twitter.com/WakungwiM/status/994182486669381632        "
";2018-05-09 14:48;0;0;"""";;;;""994182397498445824"";https://twitter.com/WakungwiM/status/994182397498445824        "
";2018-05-09 14:48;0;0;""The cartels can exploit everything we the poor Kenyans have 2 healthy kidneys wazikujie pia wakitaka"";;;;""994182255819010048"";https://twitter.com/KiragoEmmanuel/status/994182255819010048        "
";2018-05-09 14:47;0;1;""We will keep posting and you will keep reading...Its called social media"";;;;""994182170636881921"";https://twitter.com/kereketwa/status/994182170636881921        "
";2018-05-09 14:47;0;3;""Acha nifike town kwanza  nitacomment nikirudi"";;;;""994182040340885505"";https://twitter.com/YuayaDominick/status/994182040340885505       "
";2018-05-09 14:47;0;0;""Are you still okey? There is a time you used to make sense   what happened?? Don't you miss those days?"";;;;""994182006056673280"";https://twitter.com/GeeKeifer/status/994182006056673280      "
";2018-05-09 14:46;0;0;""Thank you for the small you do. It will never get unnoticed. @C_NyaKundiH"";;@C_NyaKundiH;;""994181936485683201"";https://twitter.com/brassio_n/status/994181936485683201        "
";2018-05-09 14:45;8;7;""When @C_NyaKundiH talked about Feminism  it was a pure truth. #NyakundiLies called off. Now #NyakundiTruths kicks off. #NyakundiManOfTruth"";;@C_NyaKundiH;#NyakundiLies #NyakundiTruths #NyakundiManOfTruth;""994181655475703808"";https://twitter.com/BabuMmoja/status/994181655475703808       "
";2018-05-09 14:45;0;3;""I personally dont care whether he tries to look good through what he says..but most of the things he posts are hard calculated and investigated topics so do your thing..i hear your getting paid to make the #trend"";;;#trend;""994181639608635398"";https://twitter.com/swatch_official/status/994181639608635398        "
";2018-05-09 14:45;1;1;""We live in a generation in which everything has to be watered down because it's offensive. Even the truth. @C_NyaKundiH has braved the caprices of political incorrectness & alleged social insensitivity to address the most pressing issues in Kenya. Yet you say #NyakundiLies ?"";;@C_NyaKundiH;#NyakundiLies;""994181623968075777"";https://twitter.com/brandi_omondi/status/994181623968075777        "
";2018-05-09 14:44;0;1;""Wanaume wanaongelea appearance ya mwanaume...."";;;;""994181388474691584"";https://twitter.com/Koechpkt/status/994181388474691584        "
";2018-05-09 14:44;1;0;""proof to us that @C_NyaKundiH is a liar and I am ready to tell you his FACTS that he has the truth that hurts most #NyakundiLies"";;@C_NyaKundiH;#NyakundiLies;""994181337635438592"";https://twitter.com/hillawama/status/994181337635438592        "
";2018-05-09 14:44;1;4;""online warriors paid to taint @C_NyaKundiH 's name..pelekekeni izi mushene za #NyakundiLies koinange"";;@C_NyaKundiH;#NyakundiLies;""994181304580296704"";https://twitter.com/ItsJeffreyJeff/status/994181304580296704        "
";2018-05-09 14:43;0;1;""I bet KP and the disgraced naked deputy gvn are funding this troll against @C_NyaKundiH #NyakundiLies"";;@C_NyaKundiH;#NyakundiLies;""994181169498542082"";https://twitter.com/CPAkipkemoi/status/994181169498542082        "
";2018-05-09 14:43;0;0;""hapo ndio limit mpya ya hizo tank"";;;;""994181031262605313"";https://twitter.com/Edgypt/status/994181031262605313        "
";2018-05-09 14:42;0;0;""Eeeish nyakundi yawa"";;;;""994180765108682752"";https://twitter.com/oginga_julius/status/994180765108682752        "
";2018-05-09 14:41;1;1;""#NyakundiLies we believe in @C_NyaKundiH We believe in @C_NyaKundiH"";;@C_NyaKundiH @C_NyaKundiH;#NyakundiLies;""994180531427401728"";https://twitter.com/Oti254/status/994180531427401728        "
";2018-05-09 14:41;0;3;""When you see pimpos trending #NyakundiLies know there is a cartel cornered by @C_NyaKundiH Keep it up bro on the work you do. Its community service and most times the same people who benefit from your efforts are misled to fight the efforts."";;@C_NyaKundiH;#NyakundiLies;""994180478902169600"";https://twitter.com/Kioko001/status/994180478902169600        "
";2018-05-09 14:40;0;0;""who are you to judge a mans looks??nigga is you gay!? @C_NyaKundiH @RobertSyundu https:// twitter.com/PaulKiarie_/st atus/994162057854570497 …"";;@C_NyaKundiH @RobertSyundu;;""994180372266074113"";https://twitter.com/ItsJeffreyJeff/status/994180372266074113        "
";2018-05-09 14:40;0;2;""Attacking the person you are in argument with and not their ideologies you are trying to refute generally puts you on the wrong side of intellect. #NyakundiLies @JustTumbe @Machukah @IamNjokiKelvin @c_nyakundih"";;@JustTumbe @Machukah @IamNjokiKelvin @c_nyakundih;#NyakundiLies;""994180274287185920"";https://twitter.com/HamNorbert/status/994180274287185920        "
";2018-05-09 14:40;1;0;""I can see who is who behind this #NyakundiLies Some of the guys behind this have always cried why @C_Nyakundih block them. No Retreat Chief."";;@C_Nyakundih;#NyakundiLies;""994180186504646656"";https://twitter.com/martoduke/status/994180186504646656        "
";2018-05-09 14:39;0;0;"""";;;;""994180108738007040"";https://twitter.com/joseepif/status/994180108738007040        "
";2018-05-09 14:39;0;2;""MUST RESIGN!!!!"";;;;""994180086122336257"";https://twitter.com/KiamaKiharu/status/994180086122336257        "
";2018-05-09 14:39;0;0;""I guess you are a shareholder in twitter. kick me out if it pleases you @afrobouy ."";;@afrobouy;;""994179990978748416"";https://twitter.com/tmanjoy/status/994179990978748416        "
";2018-05-09 14:39;0;0;""May day may day  man down any one out there read."";;;;""994179937962741761"";https://twitter.com/Jumaramadhanik/status/994179937962741761       "
";2018-05-09 14:38;1;1;""The handshake continues  but do not abandon us Le president @C_NyaKundiH https:// twitter.com/C_NyaKundiH/st atus/993847228044398592 …"";;@C_NyaKundiH;;""994179891024232449"";https://twitter.com/jack33809528/status/994179891024232449       "
";2018-05-09 14:38;0;1;""mwituu!!"";;;;""994179743690969089"";https://twitter.com/YoungDreBrian/status/994179743690969089        "
";2018-05-09 14:37;0;1;""Nairobians tugharamie ujinga for electing msee awezi kazi bt mdomo anajua kupiga; we thought nairobi ingekuwa new york vle alikuwa anachocha kwa campaign."";;;;""994179601592127488"";https://twitter.com/Ogeto_jnr/status/994179601592127488        "
";2018-05-09 14:37;0;0;""@Machukah is deadly weapon for hire . @C_NyaKundiH b4 you go out with a widow ask her wat killed her husban #NyakundiLies"";;@Machukah @C_NyaKundiH;#NyakundiLies;""994179550203531264"";https://twitter.com/EdwardOmwansa/status/994179550203531264        "
";2018-05-09 14:36;0;1;""But matusi hapana"";;;;""994179417965563905"";https://twitter.com/evanswa96168693/status/994179417965563905        "
";2018-05-09 14:36;0;0;""captain what..!!!"";;;;""994179340341522432"";https://twitter.com/Arngybell/status/994179340341522432        "
";2018-05-09 14:35;1;0;""Achaneni na prezzo @C_NyaKundiH viva! Enemies will always try but later own fail #NyakundiLies"";;@C_NyaKundiH;#NyakundiLies;""994179092596580353"";https://twitter.com/nyakwara_albert/status/994179092596580353        "
";2018-05-09 14:35;0;1;""The only man who is fighting corruption in kenya is after Mainstream Media were brain washed is @C_NyakundiH #NyakundiLies #NyakundiManOfTruth"";;@C_NyakundiH;#NyakundiLies #NyakundiManOfTruth;""994179051383291905"";https://twitter.com/samdive3/status/994179051383291905        "
";2018-05-09 14:34;2;2;""Look at the idiot @Machukah insulting @C_NyaKundiH . Defending a rogue regime then cry foul all over pic.twitter.com/bfUbGxxnvH"";;@Machukah @C_NyaKundiH;;""994178797116248064"";https://twitter.com/Asamoh_/status/994178797116248064        "
";2018-05-09 14:34;0;1;""the hell happened?"";;;;""994178709010702337"";https://twitter.com/Kwale_Gooner/status/994178709010702337        "
";2018-05-09 14:33;0;0;""who told you we still live in the era where u tag a kale with all the kalenjins??"";;;;""994178488381919233"";https://twitter.com/marcmosobo/status/994178488381919233        "
";2018-05-09 14:33;1;0;""In case this is true  then this is dishonestly painful @MboyaApollo @C_NyaKundiH pic.twitter.com/qvvEpf0qTD"";;@MboyaApollo @C_NyaKundiH;;""994178476872626176"";https://twitter.com/kiztv7/status/994178476872626176       "
";2018-05-09 14:32;1;6;""Before you say #NyakundiLies think of how he pays the court fines and bails and has never gone broke... Anyways you only making @C_NyaKundiH more relevant"";;@C_NyaKundiH;#NyakundiLies;""994178375379013633"";https://twitter.com/VincentAlulu/status/994178375379013633        "
";2018-05-09 14:32;0;0;""this nigga cant be serious! na vle wamenyonya pesa za CDF na sisi common mwananchi ndio tunaumia"";;;;""994178267920912384"";https://twitter.com/Ogeto_jnr/status/994178267920912384        "
";2018-05-09 14:32;0;0;""Why is he asking you to go after Nyakundi' papers  I mean he's not their Mike Sonko  doesn't run any of the public offices or anything! Is this the level of these JP propagandists?"";;;;""994178175314857984"";https://twitter.com/Kwale_Gooner/status/994178175314857984      "
";2018-05-09 14:31;1;3;"""";;;;""994177946645680128"";https://twitter.com/IvanEvans_Kenya/status/994177946645680128        "
";2018-05-09 14:30;2;2;""And the hash tag #NyakundiLies is called off. It lacked merit and excitement since we believe in @C_NyaKundiH . #NyakundiManOfTruth pic.twitter.com/ZIlifXES9A"";;@C_NyaKundiH;#NyakundiLies #NyakundiManOfTruth;""994177782639972359"";https://twitter.com/BabuMmoja/status/994177782639972359        "
";2018-05-09 14:30;0;0;""Eeh!!"";;;;""994177727501611008"";https://twitter.com/AdwarCharles/status/994177727501611008        "
";2018-05-09 14:29;0;0;""Very thoughtful pic.twitter.com/3oTfITcyN4"";;;;""994177503668432897"";https://twitter.com/briant_theo/status/994177503668432897        "
";2018-05-09 14:29;0;2;""@C_NyakundiH blocked me long time ago"";;@C_NyakundiH;;""994177443077509121"";https://twitter.com/leonidas_carls/status/994177443077509121        "
";2018-05-09 14:28;0;0;""You @tmanjoy belong to Facebook"";;@tmanjoy;;""994177337884336128"";https://twitter.com/afrobouy/status/994177337884336128        "
";2018-05-09 14:27;0;1;""I dont agree with the way @C_NyaKundiH relays his messages but he has exposed some truths that the mainstream media wouldn't  like the KCB saga or the troubles of interns. People make mistakes and we can't always judge them by the few mistakes they did. #NyakundiLies"";;@C_NyaKundiH;#NyakundiLies;""994177083856351234"";https://twitter.com/CalvinJerrythe1/status/994177083856351234       "
";2018-05-09 14:26;1;2;"""";;;;""994176863424610304"";https://twitter.com/maryan_hamooy/status/994176863424610304        "
";2018-05-09 14:26;1;2;""@C_NyaKundiH #NyakundiLies You can only Talk ill of Nyakundi if you are Verified and Self made on Twitter  else keep of."";;@C_NyaKundiH;#NyakundiLies;""994176770436984833"";https://twitter.com/Nichoduor/status/994176770436984833       "
";2018-05-09 14:25;0;3;""Haha captain mwitu"";;;;""994176513384898560"";https://twitter.com/YoungDreBrian/status/994176513384898560        "
";2018-05-09 14:25;1;20;""Bro uko na 2M zingine ya BOND?"";;;;""994176470116286464"";https://twitter.com/KiplimoDennis/status/994176470116286464       "
";2018-05-09 14:24;0;2;""Nyakundi don't include the mothers please. Ya ""mamake"" no please"";;;;""994176352751378432"";https://twitter.com/ArmstrongDavi18/status/994176352751378432        "
";2018-05-09 14:24;1;0;""I know of most 36 bloggers who lost relevancy by the moment Raila shook hands with Uhuru. Now  funded by Waiguru and Sonko  they are back in unity to disparage @C_NyaKundiH . We want to tell them that we know who the devil is  they are the devil. #NyakundiLies"";;@C_NyaKundiH;#NyakundiLies;""994176164162883584"";https://twitter.com/SulweSulwe/status/994176164162883584     "
";2018-05-09 14:23;3;16;""And the tag is officially called off! Lacked content and excitement! I can for a fact confirm to you that it HASN'T reached @C_NyaKundiH yet! Cc @Asamoh_ #NyakundiLies pic.twitter.com/GgQYHvVn1O"";;@C_NyaKundiH @Asamoh_;#NyakundiLies;""994176021531381760"";https://twitter.com/Kwale_Gooner/status/994176021531381760        "
";2018-05-09 14:22;1;0;""If corporates have sponsored this  then @C_NyaKundiH must be giving facts out here.. 527/- bloggers like @Machukah will be complain soon bout @SafaricomPLC arresting them coz of funny names.. #NyakundiLies pic.twitter.com/roLxbPEEWv"";;@C_NyaKundiH @Machukah @SafaricomPLC;#NyakundiLies;""994175800202158080"";https://twitter.com/eric_onchonga/status/994175800202158080       "
";2018-05-09 14:22;0;8;""You're too bitter and personal with @C_NyaKundiH   kuma ya mamako malaya wewe"";;@C_NyaKundiH;;""994175797568172032"";https://twitter.com/OyooRabar/status/994175797568172032      "
";2018-05-09 14:21;0;0;""Good friend sio!!?"";;;;""994175575647555584"";https://twitter.com/miminisingh/status/994175575647555584        "
";2018-05-09 14:21;0;0;""Wow"";;;;""994175502557630465"";https://twitter.com/jim_mokua/status/994175502557630465        "
";2018-05-09 14:21;0;0;""you really belong to jail."";;;;""994175411335688192"";https://twitter.com/tmanjoy/status/994175411335688192        "
";2018-05-09 14:18;0;1;""My friend you are here calling @C_NyaKundiH site a wordpress what about yours?? Such a low life  mkundu tuu pic.twitter.com/m8WhKUTCZk"";;@C_NyaKundiH;;""994174851928809477"";https://twitter.com/AntiCorrupt254/status/994174851928809477       "
";2018-05-09 14:18;18;76;""Those insulting @C_NyaKundiH eti he's ugly and a campus drop out under #NyakundiLies mko Havard ama don't be petty nyakundi is fighting for what is right and you're all fighting to remain relevant since the handshake #NyakundiManOfTruth"";;@C_NyaKundiH;#NyakundiLies #NyakundiManOfTruth;""994174677378568192"";https://twitter.com/LilianObaga/status/994174677378568192        "
";2018-05-09 14:17;1;0;""@IamNjokiKelvin and your squad trying to lock horns with @C_NyaKundiH Just know that #NyakundiLies is a total FAIL!! KoTstands for #NyakundiManOfTruth #GainWithXtianDela"";;@IamNjokiKelvin @C_NyaKundiH;#NyakundiLies #NyakundiManOfTruth #GainWithXtianDela;""994174559728398336"";https://twitter.com/iam_mycall/status/994174559728398336        "
";2018-05-09 14:17;0;1;""So @C_NyaKundiH bought me too?"";;@C_NyaKundiH;;""994174557085929472"";https://twitter.com/lucy_noni/status/994174557085929472        "
";2018-05-09 14:17;0;1;""Which rot have you unmasked so far you gave the authenticity of its source?! I can see 36bloggers now paid by Sonko and Waiguru are back in unity to fight @C_NyaKundiH . Let me quickly remind you that you've failed on your mission terribly. @C_NyaKundiH is here to stay."";;@C_NyaKundiH @C_NyaKundiH;;""994174540581306369"";https://twitter.com/SulweSulwe/status/994174540581306369        "
";2018-05-09 14:17;0;0;""or he is the scandal himself!"";;;;""994174502891290625"";https://twitter.com/mikemurih/status/994174502891290625        "
